         952258 function calls (938251 primitive calls) in 1.440 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.005    0.005 legend.py:1(<module>)
        1    0.000    0.000    0.001    0.001 TiffTags.py:19(<module>)
       53    0.000    0.000    0.001    0.000 core.py:3066(parseImpl)
      105    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
       76    0.000    0.000    0.000    0.000 rcsetup.py:91(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:335(_sanity_check)
        1    0.000    0.000    0.009    0.009 helpers.py:2(<module>)
       23    0.000    0.000    0.001    0.000 overrides.py:221(decorator)
      775    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
      169    0.000    0.000    0.000    0.000 core.py:2383(__new__)
       65    0.000    0.000    0.000    0.000 enum.py:532(_get_mixins_)
