         7092325 function calls (7074186 primitive calls) in 9.951 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      189    0.000    0.000    0.000    0.000 __init__.py:1273(is_interactive)
        4    0.000    0.000    0.000    0.000 colors.py:1644(_make_norm_from_scale)
       48    0.000    0.000    0.000    0.000 figure.py:86(as_list)
       65    0.000    0.000    0.000    0.000 inspect.py:1838(_signature_is_builtin)
       14    0.000    0.000    0.000    0.000 ticker.py:2025(_staircase)
        1    0.000    0.000    0.012    0.012 ExifTags.py:12(<module>)
       46    0.000    0.000    0.000    0.000 _backend_tk.py:382(<listcomp>)
        1    0.000    0.000    0.008    0.008 PngImagePlugin.py:33(<module>)
        1    0.000    0.000    0.001    0.001 selectors.py:1(<module>)
       54    0.000    0.000    0.001    0.000 lines.py:1051(set_color)
        1    0.000    0.000    0.004    0.004 core.py:394(ParserElement)
        1    0.000    0.000    0.001    0.001 _backend_tk.py:305(leave_notify_event)
       88    0.000    0.000    0.001    0.000 {method 'min' of 'numpy.ndarray' objects}
      137    0.000    0.000    0.000    0.000 core.py:1753(set_whitespace_chars)
       44    0.000    0.000    0.004    0.000 backend_bases.py:3126(_mouse_event_to_message)
        1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
       50    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
       36    0.000    0.000    0.000    0.000 enum.py:522(_check_for_existing_members)
       65    0.000    0.000    0.000    0.000 transforms.py:253(x0)
      374    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
       31    0.000    0.000    0.000    0.000 backend_bases.py:828(get_clip_path)
      232    0.000    0.000    0.000    0.000 typing.py:324(__eq__)
       24    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:71(add_newdoc_for_scalar_type)
        7    0.000    0.000    0.000    0.000 Image.py:3040(fromarray)
      464    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       29    0.000    0.000    0.000    0.000 __init__.py:1404(__init__)
      140    0.000    0.000    0.000    0.000 text.py:1195(set_x)
       14    0.000    0.000    0.000    0.000 axis.py:1896(set_major_locator)
      167    0.000    0.000    0.001    0.000 cm.py:78(__getitem__)
       36    0.000    0.000    0.000    0.000 PngImagePlugin.py:188(call)
       18    0.000    0.000    0.002    0.000 _methods.py:127(_clip)
      316    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
       69    0.000    0.000    0.000    0.000 fromnumeric.py:3152(ndim)
       14    0.000    0.000    0.001    0.000 ticker.py:2031(set_params)
      105    0.000    0.000    0.000    0.000 font_manager.py:757(set_weight)
      312    0.000    0.000    0.000    0.000 rcsetup.py:800(_convert_validator_spec)
       12    0.000    0.000    0.000    0.000 rcsetup.py:336(_validate_cmap)
        1    0.000    0.000    0.005    0.005 quiver.py:529(get_datalim)
        9    0.000    0.000    0.001    0.000 ImageFile.py:108(__init__)
       54    0.000    0.000    0.000    0.000 lines.py:1063(set_drawstyle)
       16    0.000    0.000    0.006    0.000 ImageTk.py:165(paste)
       19    0.000    0.000    0.001    0.000 font_manager.py:1271(_find_fonts_by_props)
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
       46    0.000    0.000    0.000    0.000 __init__.py:2749(canvasx)
       68    0.000    0.000    0.027    0.000 transforms.py:1872(inverted)
      111    0.000    0.000    0.000    0.000 {built-in method math.cos}
       13    0.000    0.000    0.000    0.000 __init__.py:2530(_setup)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1266(<dictcomp>)
        1    0.000    0.000    0.041    0.041 _backend_tk.py:166(__init__)
       18    0.000    0.000    0.004    0.000 rcsetup.py:629(cycler)
        1    0.000    0.000    0.010    0.010 inspect.py:1(<module>)
    35/30    0.000    0.000    0.354    0.012 <frozen importlib._bootstrap_external>:1172(exec_module)
        1    0.000    0.000    0.000    0.000 TiffTags.py:421(_populate)
        1    0.000    0.000    0.001    0.001 _type_aliases.py:1(<module>)
       36    0.000    0.000    0.000    0.000 enum.py:175(<dictcomp>)
       48    0.000    0.000    0.000    0.000 {method 'createcommand' of '_tkinter.tkapp' objects}
       69    0.000    0.000    0.000    0.000 __init__.py:1537(_root)
       18    0.000    0.000    0.000    0.000 __init__.py:226(_from_iter)
       19    0.000    0.000    0.000    0.000 __init__.py:231(connect)
       98    0.000    0.000    0.000    0.000 rcsetup.py:66(__call__)
        3    0.000    0.000    0.010    0.003 _common.py:1(<module>)
      276    0.000    0.000    0.000    0.000 _base.py:845(<genexpr>)
      194    0.000    0.000    0.000    0.000 shape_base.py:207(_arrays_for_stack_dispatcher)
      189    0.000    0.000    0.000    0.000 text.py:1265(set_text)
      423    0.000    0.000    0.000    0.000 typing.py:669(<genexpr>)
       18    0.000    0.000    0.000    0.000 __init__.py:150(__init__)
       76    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
      379    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:397(has_location)
       14    0.000    0.000    0.000    0.000 Image.py:2097(resize)
       56    0.000    0.000    0.001    0.000 typing.py:689(copy_with)
        1    0.000    0.000    0.002    0.002 backend_agg.py:1(<module>)
       57    0.000    0.000    0.002    0.000 transforms.py:2421(transform_affine)
        9    0.000    0.000    0.005    0.001 _fontconfig_pattern.py:80(parse_fontconfig_pattern)
       30    0.000    0.000    0.000    0.000 transforms.py:1839(is_separable)
        1    0.000    0.000    0.014    0.014 pathlib.py:1(<module>)
       39    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1590(path_hook_for_FileFinder)
       37    0.000    0.000    0.000    0.000 transforms.py:1327(__init_subclass__)
       68    0.000    0.000    0.000    0.000 scale.py:115(get_transform)
       12    0.000    0.000    0.011    0.001 axis.py:1565(_get_tick_label_size)
       48    0.000    0.000    0.001    0.000 __init__.py:375(set)
        1    0.000    0.000    0.000    0.000 core.py:6527(__new__)
       64    0.000    0.000    0.001    0.000 text.py:1098(set_fontsize)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
       44    0.000    0.000    0.001    0.000 _base.py:52(__init__)
       67    0.000    0.000    0.000    0.000 text.py:1321(set_usetex)
        1    0.000    0.000    0.216    0.216 _backend_tk.py:476(create_with_canvas)
        2    0.000    0.000    0.005    0.003 spines.py:142(get_window_extent)
        1    0.000    0.000    0.011    0.011 qt_compat.py:1(<module>)
       35    0.000    0.000    0.000    0.000 Image.py:514(_new)
      140    0.000    0.000    0.000    0.000 text.py:1206(set_y)
       54    0.000    0.000    0.000    0.000 lines.py:722(set_transform)
        7    0.000    0.000    0.000    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
       48    0.000    0.000    0.000    0.000 ticker.py:568(__call__)
       64    0.000    0.000    0.001    0.000 fromnumeric.py:2703(amax)
        1    0.000    0.000    0.000    0.000 filedialog.py:298(_Dialog)
        9    0.000    0.000    0.002    0.000 Image.py:3262(_open_core)
        1    0.000    0.000    0.000    0.000 pickle.py:1136(_Unpickler)
      199    0.000    0.000    0.000    0.000 artist.py:283(convert_yunits)
       18    0.000    0.000    0.000    0.000 transforms.py:1087(__init__)
       54    0.000    0.000    0.002    0.000 typing.py:802(__getitem__)
       51    0.000    0.000    0.000    0.000 enum.py:398(__members__)
       97    0.000    0.000    0.001    0.000 font_manager.py:644(__eq__)
        1    0.000    0.000    0.000    0.000 _color_data.py:2(<module>)
       24    0.000    0.000    0.000    0.000 os.py:670(__getitem__)
       20    0.000    0.000    0.000    0.000 copyreg.py:99(_slotnames)
        1    0.000    0.000    0.000    0.000 {method 'clear' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
       41    0.000    0.000    0.000    0.000 functools.py:487(lru_cache)
      139    0.000    0.000    0.000    0.000 core.py:792(preParse)
    24/12    0.000    0.000    0.002    0.000 core.py:4242(parseImpl)
        1    0.000    0.000    0.118    0.118 text.py:1(<module>)
       60    0.000    0.000    0.000    0.000 ticker.py:247(fix_minus)
        1    0.000    0.000    0.001    0.001 _add_newdocs_scalars.py:1(<module>)
       69    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(ndim)
        1    0.000    0.000    0.000    0.000 _polybase.py:18(ABCPolyBase)
        1    0.000    0.000    0.009    0.009 __init__.py:17(<module>)
       12    0.000    0.000    0.018    0.002 ticker.py:2138(tick_values)
       14    0.000    0.000    0.004    0.000 ticker.py:427(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:77(<dictcomp>)
       12    0.000    0.000    0.000    0.000 typing.py:1060(__init_subclass__)
        1    0.000    0.000    0.001    0.001 _base.py:547(_AxesBase)
        6    0.000    0.000    0.000    0.000 inspect.py:2901(_bind)
     30/9    0.000    0.000    0.007    0.001 core.py:4524(leave_whitespace)
       22    0.000    0.000    0.000    0.000 _ufunc_config.py:132(geterr)
        6    0.000    0.000    0.057    0.009 axis.py:1607(get_major_ticks)
       50    0.000    0.000    0.002    0.000 axis.py:2253(getter)
       19    0.000    0.000    0.003    0.000 core.py:269(_trim_arity)
        2    0.000    0.000    0.118    0.059 axis.py:1380(draw)
       35    0.000    0.000    0.001    0.000 numeric.py:150(ones)
    67/61    0.000    0.000    0.003    0.000 _base.py:855(viewLim)
       91    0.000    0.000    0.000    0.000 font_manager.py:783(set_stretch)
        1    0.000    0.000    0.211    0.211 figure.py:1(<module>)
       33    0.000    0.000    0.001    0.000 __init__.py:1335(_bind)
      160    0.000    0.000    0.000    0.000 __init__.py:894(<listcomp>)
      109    0.000    0.000    0.000    0.000 abc.py:7(abstractmethod)
        1    0.000    0.000    0.000    0.000 path.py:24(Path)
        1    0.000    0.000    0.002    0.002 random.py:1(<module>)
     13/2    0.000    0.000    0.004    0.002 __init__.py:2577(destroy)
       36    0.000    0.000    0.000    0.000 enum.py:68(__init__)
       54    0.000    0.000    0.000    0.000 lines.py:1357(set_dash_joinstyle)
       32    0.000    0.000    0.000    0.000 transforms.py:343(intervalx)
       12    0.000    0.000    0.023    0.002 axis.py:1577(_copy_tick_props)
        1    0.000    0.000    0.018    0.018 quiver.py:466(__init__)
       48    0.000    0.000    0.000    0.000 {method 'deletecommand' of '_tkinter.tkapp' objects}
        1    0.000    0.000    0.047    0.047 axes3d.py:1(<module>)
        7    0.000    0.000    0.002    0.000 axis.py:2545(_init)
       98    0.000    0.000    0.000    0.000 __init__.py:1689(isEnabledFor)
       12    0.000    0.000    0.001    0.000 ticker.py:218(<listcomp>)
        1    0.000    0.000    0.000    0.000 twodim_base.py:162(eye)
        1    0.000    0.000    0.014    0.014 backend_tools.py:1(<module>)
      139    0.000    0.000    0.000    0.000 core.py:1973(__eq__)
        9    0.000    0.000    0.000    0.000 _base.py:945(get_xaxis_text1_transform)
       22    0.000    0.000    0.000    0.000 _ufunc_config.py:33(seterr)
        1    0.000    0.000    0.003    0.003 extras.py:1(<module>)
       61    0.000    0.000    0.000    0.000 fromnumeric.py:2829(amin)
        6    0.000    0.000    0.009    0.001 patches.py:2226(pprint_styles)
       31    0.000    0.000    0.000    0.000 backend_bases.py:928(set_clip_path)
       44    0.000    0.000    0.000    0.000 font_manager.py:1159(score_weight)
        1    0.000    0.000    0.002    0.002 _mathtext.py:1(<module>)
       78    0.000    0.000    0.000    0.000 _internal.py:880(<genexpr>)
      263    0.000    0.000    0.000    0.000 core.py:3730(<genexpr>)
       10    0.000    0.000    0.001    0.000 {method 'all' of 'numpy.ndarray' objects}
        7    0.000    0.000    0.002    0.000 axis.py:2286(_init)
        1    0.000    0.000    0.003    0.003 decoder.py:1(<module>)
       20    0.000    0.000    0.000    0.000 getlimits.py:476(__new__)
        8    0.000    0.000    0.000    0.000 posixpath.py:334(normpath)
        1    0.000    0.000    0.001    0.001 dates.py:1(<module>)
       41    0.000    0.000    0.002    0.000 transforms.py:800(from_bounds)
        1    0.000    0.000    0.148    0.148 contour.py:1(<module>)
       91    0.000    0.000    0.000    0.000 font_manager.py:867(set_math_fontfamily)
       18    0.000    0.000    0.001    0.000 typing.py:187(_subs_tvars)
       20    0.000    0.000    0.000    0.000 colors.py:1180(reversed)
        2    0.000    0.000    0.003    0.001 polynomial.py:1(<module>)
        1    0.000    0.000    0.000    0.000 axis.py:36(Tick)
       18    0.000    0.000    0.001    0.000 arrayprint.py:506(wrapper)
       14    0.000    0.000    0.003    0.000 core.py:115(doc_note)
        8    0.000    0.000    0.012    0.001 axis.py:930(set_tick_params)
      106    0.000    0.000    0.000    0.000 posixpath.py:60(isabs)
        1    0.000    0.000    0.001    0.001 JpegImagePlugin.py:34(<module>)
        1    0.000    0.000    0.141    0.141 backend_bases.py:1(<module>)
        7    0.000    0.000    0.004    0.001 backend_agg.py:221(get_text_width_height_descent)
       58    0.000    0.000    0.000    0.000 results.py:449(__iadd__)
       21    0.000    0.000    0.000    0.000 sre_parse.py:267(getuntil)
       12    0.000    0.000    0.000    0.000 datetime.py:488(__new__)
       29    0.000    0.000    0.001    0.000 __init__.py:2018(getLogger)
        1    0.000    0.000    9.952    9.952 LebwohlLasher_mpi4py.py:1(<module>)
        2    0.000    0.000    0.001    0.001 _base.py:2868(handle_single_axis)
        1    0.000    0.000    0.004    0.004 pkgutil.py:503(extend_path)
       36    0.000    0.000    0.001    0.000 copy.py:236(_deepcopy_method)
        7    0.000    0.000    0.005    0.001 enum.py:483(_convert_)
      323    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1029(get_filename)
      262    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
        1    0.000    0.000    0.002    0.002 npyio.py:1(<module>)
    18/12    0.000    0.000    0.000    0.000 __init__.py:1685(_safe_first_finite)
       16    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 _layoutgrid.py:31(LayoutGrid)
        2    0.000    0.000    0.006    0.003 axis.py:655(__init__)
      154    0.000    0.000    0.000    0.000 artist.py:300(axes)
      222    0.000    0.000    0.000    0.000 transforms.py:1332(<genexpr>)
        1    0.000    0.000    0.005    0.005 subprocess.py:10(<module>)
        2    0.000    0.000    0.002    0.001 dataclasses.py:807(_process_class)
    30/15    0.000    0.000    0.001    0.000 transforms.py:2452(inverted)
        4    0.000    0.000    0.013    0.003 axis.py:1316(<listcomp>)
      134    0.000    0.000    0.001    0.000 _methods.py:39(_amax)
        7    0.000    0.000    0.000    0.000 Image.py:711(tobytes)
      338    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
       36    0.000    0.000    0.000    0.000 transforms.py:136(__setstate__)
        1    0.000    0.000    0.008    0.008 shutil.py:1(<module>)
        6    0.000    0.000    0.002    0.000 core.py:2808(__new__)
        1    0.000    0.000    0.001    0.001 _pocketfft.py:1(<module>)
       50    0.000    0.000    0.001    0.000 core.py:131(get_object_signature)
       98    0.000    0.000    0.000    0.000 __init__.py:1424(debug)
      344    0.000    0.000    0.000    0.000 enum.py:393(<genexpr>)
        1    0.000    0.000    3.523    3.523 backend_agg.py:392(draw)
      362    0.000    0.000    0.000    0.000 font_manager.py:650(get_family)
        6    0.000    0.000    0.001    0.000 numeric.py:2278(isclose)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:373(<dictcomp>)
       14    0.000    0.000    0.007    0.000 axis.py:777(_set_scale)
        9    0.000    0.000    0.000    0.000 _base.py:1025(get_yaxis_text1_transform)
        5    0.000    0.000    0.002    0.000 _base.py:3900(format_xdata)
        1    0.000    0.000    0.002    0.002 filedialog.py:1(<module>)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
       47    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(all)
       36    0.000    0.000    0.000    0.000 functools.py:525(decorating_function)
       14    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
       54    0.000    0.000    0.000    0.000 lines.py:1421(set_solid_capstyle)
        7    0.000    0.000    0.001    0.000 pathlib.py:1173(resolve)
       32    0.000    0.000    0.000    0.000 _collections_abc.py:824(update)
      445    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
       32    0.000    0.000    0.000    0.000 warnings.py:458(__enter__)
        1    0.000    0.000    0.000    0.000 category.py:168(UnitData)
       16    0.000    0.000    0.000    0.000 axis.py:910(reset_ticks)
       18    0.000    0.000    0.001    0.000 core.py:5040(parseImpl)
       54    0.000    0.000    0.000    0.000 lines.py:1373(set_solid_joinstyle)
       38    0.000    0.000    0.000    0.000 getlimits.py:24(_fr1)
       78    0.000    0.000    0.000    0.000 core.py:4038(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:980(rc)
      248    0.000    0.000    0.000    0.000 patches.py:2244(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:2675(Canvas)
       24    0.000    0.000    0.000    0.000 dviread.py:220(decorate)
       27    0.000    0.000    0.000    0.000 text.py:893(get_unitless_position)
       62    0.000    0.000    0.004    0.000 core.py:3759(<listcomp>)
       19    0.000    0.000    0.000    0.000 backend_agg.py:43(get_hinting_flag)
       23    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
       51    0.000    0.000    0.000    0.000 Image.py:486(__init__)
        1    0.000    0.000    0.002    0.002 _backend_tk.py:247(resize)
       10    0.000    0.000    0.000    0.000 __init__.py:2200(_g_sig_digits)
       12    0.000    0.000    0.003    0.000 ticker.py:696(set_locs)
        1    0.000    0.000    0.111    0.111 collections.py:1(<module>)
       36    0.000    0.000    0.003    0.000 path.py:281(__deepcopy__)
       45    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.001    0.001 TiffTags.py:19(<module>)
       74    0.000    0.000    0.000    0.000 Image.py:820(load)
        1    0.000    0.000    0.000    0.000 defchararray.py:1908(chararray)
        1    0.000    0.000    0.000    0.000 calendar.py:72(<listcomp>)
      343    0.000    0.000    0.000    0.000 font_manager.py:666(get_style)
       14    0.000    0.000    0.000    0.000 axis.py:1912(set_minor_locator)
       90    0.000    0.000    0.001    0.000 axis.py:342(_set_artist_props)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1627(FigureCanvasBase)
       24    0.000    0.000    0.002    0.000 artist.py:1233(_cm_set)
        1    0.000    0.000    0.055    0.055 _axes.py:1(<module>)
      374    0.000    0.000    0.000    0.000 font_manager.py:695(get_size)
       44    0.000    0.000    0.000    0.000 core.py:3063(_generateDefaultName)
        1    0.000    0.000    0.002    0.002 ExifTags.py:21(Base)
       93    0.000    0.000    0.000    0.000 _inspect.py:131(strseq)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(_requires_builtin_wrapper)
        9    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.zip_decoder}
       20    0.000    0.000    0.000    0.000 contextlib.py:211(contextmanager)
       26    0.000    0.000    0.000    0.000 artist.py:45(allow_rasterization)
        1    0.000    0.000    0.003    0.003 collections.py:76(__init__)
      104    0.000    0.000    0.000    0.000 deprecation.py:99(deprecated)
        1    0.000    0.000    0.000    0.000 gridspec.py:145(get_grid_positions)
        1    0.000    0.000    0.018    0.018 __init__.py:21(<module>)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7f629d907a60}
       17    0.000    0.000    0.000    0.000 typing.py:900(__init_subclass__)
      104    0.000    0.000    0.000    0.000 deprecation.py:205(<listcomp>)
        1    0.000    0.000    0.284    0.284 pyplot.py:691(figure)
      167    0.000    0.000    0.000    0.000 colors.py:944(copy)
      222    0.000    0.000    0.000    0.000 patches.py:2237(<genexpr>)
       58    0.000    0.000    0.000    0.000 backend_bases.py:1697(<lambda>)
       77    0.000    0.000    0.000    0.000 font_manager.py:1062(get_default_size)
        1    0.000    0.000    0.023    0.023 lines.py:1(<module>)
       31    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(broadcast_arrays)
        1    0.000    0.000    0.003    0.003 _ufunc_config.py:1(<module>)
       19    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        2    0.000    0.000    0.000    0.000 collections.py:945(set_sizes)
       18    0.000    0.000    0.000    0.000 transforms.py:1615(transform_path_non_affine)
       57    0.000    0.000    0.000    0.000 transforms.py:2425(transform_non_affine)
        8    0.000    0.000    0.001    0.000 colors.py:1595(make_norm_from_scale)
       28    0.000    0.000    0.000    0.000 rcsetup.py:64(<dictcomp>)
        1    0.000    0.000    0.032    0.032 image.py:1(<module>)
       19    0.000    0.000    0.000    0.000 __init__.py:126(_weak_or_strong_ref)
      218    0.000    0.000    0.000    0.000 __init__.py:385(<genexpr>)
        1    0.000    0.000    0.003    0.003 widgets.py:1(<module>)
      162    0.000    0.000    0.000    0.000 __init__.py:844(<listcomp>)
       54    0.000    0.000    0.000    0.000 lines.py:1254(set_markersize)
        1    0.000    0.000    0.009    0.009 quiver.py:546(set_UVC)
       13    0.000    0.000    0.004    0.000 __init__.py:1626(_configure)
      222    0.000    0.000    0.000    0.000 transforms.py:1338(<genexpr>)
        7    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.raw_encoder}
       32    0.000    0.000    0.000    0.000 transforms.py:352(intervaly)
       58    0.000    0.000    0.000    0.000 results.py:210(__getitem__)
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:406(spec_from_loader)
        9    0.000    0.000    0.001    0.000 axis.py:505(_apply_tickdir)
       43    0.000    0.000    0.000    0.000 artist.py:1117(set_zorder)
      312    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1465(<genexpr>)
       78    0.000    0.000    0.000    0.000 util.py:113(set_)
        1    0.000    0.000    0.013    0.013 version.py:4(<module>)
        1    0.000    0.000    0.001    0.001 _base.py:2937(_update_title_position)
      130    0.000    0.000    0.000    0.000 unicode.py:105(<genexpr>)
        1    0.000    0.000    0.012    0.012 index_tricks.py:1(<module>)
       33    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
       18    0.000    0.000    0.003    0.000 __init__.py:4059(__init__)
        1    0.000    0.000    0.053    0.053 _base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zipfile.py:1192(ZipFile)
      133    0.000    0.000    0.001    0.000 typing.py:358(<genexpr>)
       14    0.000    0.000    0.002    0.000 ticker.py:1969(__init__)
        2    0.000    0.000    0.002    0.001 _base.py:1876(apply_aspect)
       14    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
       51    0.000    0.000    0.000    0.000 core.py:1890(set_name)
      343    0.000    0.000    0.000    0.000 font_manager.py:672(get_variant)
        2    0.000    0.000    0.000    0.000 backend_bases.py:1675(__init__)
      262    0.000    0.000    0.000    0.000 artist.py:1132(sticky_edges)
        1    0.000    0.000    0.764    0.764 collections.py:343(draw)
      299    0.000    0.000    0.000    0.000 font_manager.py:859(get_math_fontfamily)
       19    0.000    0.000    0.000    0.000 weakref.py:44(__new__)
        1    0.000    0.000    0.011    0.011 uuid.py:1(<module>)
      343    0.000    0.000    0.000    0.000 font_manager.py:687(get_stretch)
       31    0.000    0.000    0.001    0.000 transforms.py:2331(blended_transform_factory)
      321    0.000    0.000    0.000    0.000 typing.py:1149(cast)
       87    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       44    0.000    0.000    0.000    0.000 pathlib.py:691(_from_parsed_parts)
       28    0.000    0.000    0.000    0.000 __init__.py:438(<dictcomp>)
    33/15    0.000    0.000    0.002    0.000 core.py:4512(parseImpl)
       12    0.000    0.000    0.000    0.000 transforms.py:2744(__init__)
        1    0.000    0.000    0.007    0.007 hmac.py:1(<module>)
       88    0.000    0.000    0.001    0.000 _methods.py:43(_amin)
       48    0.000    0.000    0.000    0.000 text.py:687(_get_wrapped_text)
       22    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
      300    0.000    0.000    0.000    0.000 font_manager.py:701(get_file)
       16    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
       31    0.000    0.000    0.001    0.000 transforms.py:790(unit)
        7    0.000    0.000    0.000    0.000 {method 'encode' of 'ImagingEncoder' objects}
      343    0.000    0.000    0.000    0.000 font_manager.py:678(get_weight)
      143    0.000    0.000    0.000    0.000 figure.py:2768(_get_dpi)
        1    0.000    0.000    0.000    0.000 ImageChops.py:18(<module>)
       64    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(amax)
        1    0.000    0.000    0.001    0.001 figure.py:2376(Figure)
        1    0.000    0.000    0.027    0.027 quiver.py:508(_init)
       95    0.000    0.000    0.000    0.000 pathlib.py:1049(_init)
        4    0.000    0.000    0.001    0.000 spines.py:35(__init__)
       10    0.000    0.000    0.000    0.000 path.py:191(_create_closed)
       54    0.000    0.000    0.000    0.000 lines.py:1239(set_markeredgewidth)
      197    0.000    0.000    0.000    0.000 multiarray.py:740(dot)
        1    0.000    0.000    0.009    0.009 textpath.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {method 'getvar' of '_tkinter.tkapp' objects}
      230    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       88    0.000    0.000    0.000    0.000 six.py:141(__init__)
        6    0.000    0.000    0.000    0.000 {method 'set' of 'ContextVar' objects}
        1    0.000    0.000    0.000    0.000 gridspec.py:228(__getitem__)
   134/34    0.000    0.000    0.001    0.000 core.py:1913(__str__)
       12    0.000    0.000    0.000    0.000 dataclasses.py:669(_get_field)
      160    0.000    0.000    0.000    0.000 typing.py:711(__eq__)
       27    0.000    0.000    0.000    0.000 PngImagePlugin.py:194(crc)
       54    0.000    0.000    0.000    0.000 {built-in method zlib.crc32}
        1    0.000    0.000    0.006    0.006 _base.py:2245(add_collection)
        5    0.000    0.000    0.001    0.000 _base.py:2510(_process_unit_info)
        9    0.000    0.000    0.001    0.000 axis.py:444(_apply_tickdir)
       44    0.000    0.000    0.000    0.000 results.py:554(copy)
        1    0.000    0.000    0.000    0.000 rrule.py:2(<module>)
      323    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:839(create_module)
       12    0.000    0.000    0.000    0.000 fromnumeric.py:2604(ptp)
        3    0.000    0.000    0.000    0.000 {built-in method sys._current_frames}
        1    0.000    0.000    0.007    0.007 quiver.py:1(<module>)
       10    0.000    0.000    0.002    0.000 extras.py:238(getdoc)
       32    0.000    0.000    0.000    0.000 warnings.py:477(__exit__)
        1    0.000    0.000    0.001    0.001 ast.py:1(<module>)
       13    0.000    0.000    0.000    0.000 __init__.py:2380(pack_configure)
       47    0.000    0.000    0.000    0.000 rcsetup.py:357(validate_fontsize)
       33    0.000    0.000    0.000    0.000 deprecation.py:154(_deprecated_property)
       11    0.000    0.000    0.000    0.000 {built-in method posix.lstat}
        6    0.000    0.000    0.000    0.000 spines.py:227(_adjust_location)
       19    0.000    0.000    0.000    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
       65    0.000    0.000    0.000    0.000 inspect.py:1850(_signature_is_functionlike)
       72    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
       28    0.000    0.000    0.000    0.000 pathlib.py:839(stem)
      108    0.000    0.000    0.000    0.000 _binary.py:84(i32be)
       18    0.000    0.000    0.001    0.000 arrayprint.py:1571(_array_str_implementation)
      170    0.000    0.000    0.000    0.000 textwrap.py:474(predicate)
        1    0.000    0.000    0.002    0.002 helpers.py:545(_makeTags)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:9(<listcomp>)
       62    0.000    0.000    0.000    0.000 axis.py:770(get_transform)
       18    0.000    0.000    0.000    0.000 axis.py:196(_set_labelrotation)
       12    0.000    0.000    0.000    0.000 transforms.py:2759(_revalidate)
      394    0.000    0.000    0.000    0.000 enum.py:748(name)
        9    0.000    0.000    0.000    0.000 _base.py:971(get_xaxis_text2_transform)
        2    0.000    0.000    0.000    0.000 contextlib.py:463(_push_exit_callback)
        1    0.000    0.000    0.000    0.000 histograms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'Get_rank' of 'mpi4py.MPI.Comm' objects}
     42/4    0.000    0.000    0.000    0.000 transforms.py:2384(_invalidate_internal)
